datetime;sensorA;sensorB;sensorC;changepoint;anomaly
2026-05-20 00:00:00;0.8783501150184859;-0.5627972230448252;1.0941857039344283;0.8734102689270884;0
2026-05-20 00:00:10;1.3175095913540147;-1.0897306623267669;0.5868426937280277;-0.7516395339368076;0
2026-05-20 00:00:20;-0.9401743863821593;-0.16944245005786845;1.1798811889990852;0.45130073995514136;0
2026-05-20 00:00:30;-1.5809922678516655;1.489391316410355;-0.33627002734437017;-0.36810985787243505;0
2026-05-20 00:00:40;0.5095757174103424;-1.0522666504184743;-1.5074695213719331;-0.11476457735247292;0
2026-05-20 00:00:50;-2.221093043774578;0.2210527767286453;0.67369364597842;-0.4056826110754499;0
2026-05-20 00:01:00;-1.6533706990516743;-0.6463458667705192;-1.742611218408772;-0.23880910344657708;0
2026-05-20 00:01:10;-1.7185059377523493;0.8644535305279076;-0.8296197445502369;-0.1929936086230735;1
2026-05-20 00:01:20;-0.0020520624759583976;-0.7828450073604791;-0.3372221372220002;0.9427391561634857;0
2026-05-20 00:01:30;1.5008657585917347;-0.4660854303399035;-2.364321245591114;0.9606413401954733;0
2026-05-20 00:01:40;-2.5212133632556806;0.40243766098188705;1.738800048645035;-0.5728633957948973;0
2026-05-20 00:01:50;-1.557399311495064;-0.32502674009447224;1.0638596139297098;0.45369856949162846;0
2026-05-20 00:02:00;-0.9334106882392232;0.33873796705370085;0.32216063076318674;-0.9886714835652829;0
2026-05-20 00:02:10;0.05272524649043539;0.3576713277923032;-1.0822745770928623;0.1725179659337161;0
2026-05-20 00:02:20;1.5660157199914688;2.5379691795960815;0.6105900669897228;-0.926628884456595;0
2026-05-20 00:02:30;1.5989704059534242;0.7050774655207334;0.1996260631811753;1.8274596275589425;0
2026-05-20 00:02:40;-0.807498332772286;0.32710303510438915;-2.1853877701566935;-0.6105550377857097;0
2026-05-20 00:02:50;-0.20711881806637356;-0.6270756912035568;-1.5048350778291886;0.8106733393780937;0
2026-05-20 00:03:00;0.4579852957142876;0.21221807207309606;0.6378374367551072;-0.47971137998027796;0
2026-05-20 00:03:10;0.3673469551787556;1.3013388766057714;0.18456291765335686;0.7598980509778721;0
2026-05-20 00:03:20;-0.7926007025968959;-0.007692134354038303;0.7940974885951543;-1.3024645144023579;0
2026-05-20 00:03:30;0.21369881402442248;-0.9785865566731119;1.0088395967248138;0.506128560285165;0
2026-05-20 00:03:40;-0.17528369684774844;1.1100490800834033;1.1828096884698052;-0.49534715992061074;1
2026-05-20 00:03:50;-0.14754100378148483;2.0826603110857222;0.37019359064550417;0.5702403375882906;0
2026-05-20 00:04:00;-0.3174062009123265;1.1628632382081632;-0.016550248924894543;-0.8609857459328308;0
2026-05-20 00:04:10;1.1727279356283558;-0.23250984267958136;-0.4271559073447878;1.0328449819484782;0
2026-05-20 00:04:20;-0.03360675087194624;-0.056532040412817515;-0.5894077808367181;-1.1066583717858722;0
2026-05-20 00:04:30;2.099078075107114;0.4048652148073852;0.8882529442751136;-1.2748692654658804;0
2026-05-20 00:04:40;1.7252749831281686;0.35834503914865545;-1.8249399795967;1.6740775805272634;0
2026-05-20 00:04:50;0.4632761492773683;-0.9101750526970971;-0.12285232992911964;1.0419551211365246;0
2026-05-20 00:05:00;-0.8048794501521308;0.4506722765527167;1.554240252475281;-0.41431040846604095;0
2026-05-20 00:05:10;0.5107976938011964;0.31415419950212686;-0.3632173901611886;1.7325744884548049;0
2026-05-20 00:05:20;1.041534702467556;-1.862566405288252;-1.957349271534106;-0.04911671870760906;0
2026-05-20 00:05:30;1.2037707364677868;-1.5664045307623924;0.4238382336387344;-0.1130741350890625;0
2026-05-20 00:05:40;-0.9286519362437916;0.0678168594814026;-1.663926907232356;2.474317071292334;0
2026-05-20 00:05:50;0.43078855450688297;1.3780443083013654;-0.9051576993252249;0.48387103062177067;0
2026-05-20 00:06:00;-0.7776016907800108;-0.8424476583098542;1.0923814973312078;-0.37466212232727525;0
2026-05-20 00:06:10;-0.4547723542892373;0.044477408469353386;0.5700084353375043;-1.1429277011309096;0
2026-05-20 00:06:20;-0.510212291199253;-0.27417757099793283;2.818393664359744;-0.07488387899525842;0
2026-05-20 00:06:30;-0.3373295438471498;1.3558763098722848;0.7116497617816444;0.6156596068607311;0
2026-05-20 00:06:40;0.9822303860104207;-0.479767312430066;0.8356313592628748;-1.4656056039697591;0
2026-05-20 00:06:50;1.5508555044598344;0.985270952251085;-0.951105986470005;0.08505173488543334;0
2026-05-20 00:07:00;-1.143486374357985;0.7860959547590591;-0.4083220199939441;-1.239440355641307;0
2026-05-20 00:07:10;1.037199278691137;-0.1386290636288238;-0.8088919295680633;-0.5447872781099519;0
2026-05-20 00:07:20;-1.8586435529427734;-0.713765097111409;1.1029120946913504;-1.144971201486189;0
2026-05-20 00:07:30;0.21050668668112707;-0.7784778999428169;1.0913309841478351;2.057840363909131;0
2026-05-20 00:07:40;1.8327543535037127;-1.521011173222781;-0.05197290105374109;-0.4116389907830993;0
2026-05-20 00:07:50;0.3366518821291894;-0.2973876149034988;-0.9054889392115536;-0.1558773130297967;1
2026-05-20 00:08:00;-1.2382957311339222;0.754013459728108;-0.22109053374137463;-1.5447810319988668;0
2026-05-20 00:08:10;-0.38959055625745426;-0.8144796651237548;0.9160989372924335;1.0834808581559592;0
