datetime;sensorA;sensorB;sensorC;changepoint;anomaly
2026-05-20 01:00:00;-1.4238505361116212;-0.34209751202328725;1.0767826307788746;-0.8850233489286339;1
2026-05-20 01:00:10;0.4773738495729474;0.14151724863760062;-0.8268689693640887;-0.6492532072508094;1
2026-05-20 01:00:20;0.248829959273379;-0.9896088117885053;-0.5138676340816162;0.18068314477190417;0
2026-05-20 01:00:30;1.2835634571533538;-1.0077510464242498;-0.7846034648563683;2.666666301187642;0
2026-05-20 01:00:40;-0.11322199369582463;0.3930505175193863;-0.1439213689762485;1.565994550002609;0
2026-05-20 01:00:50;-0.343358793626204;-0.4441602971496252;1.7646243902452112;0.8665286579526404;0
2026-05-20 01:01:00;-1.3254159542430086;-0.9816256380649094;-0.7671923565951304;0.1006849899201348;0
2026-05-20 01:01:10;-0.39967063335872305;-0.20378753990554063;0.8212419630518314;0.8291647402013987;0
2026-05-20 01:01:20;0.09291905916883675;0.03656152868667053;-1.7874608113994908;0.1270437462765399;0
2026-05-20 01:01:30;-0.2494902648843985;-1.343871255866574;-0.3960807604111035;-0.05711924623645943;0
2026-05-20 01:01:40;-1.1081139347664786;1.4119091473673433;0.3771144985033926;0.5145438123087008;0
2026-05-20 01:01:50;-2.2298605148728603;-0.0631684153286375;1.1564773147576752;1.067906355049756;0
2026-05-20 01:02:00;1.8790508496194391;-1.5816260398820863;0.6660394602913563;-0.4553099307673755;0
2026-05-20 01:02:10;0.6029338719077243;-1.2913503467684961;-0.8502200495978726;-1.141435794739557;0
2026-05-20 01:02:20;0.4901540141340597;0.8155257898651287;1.5018003854784745;-0.1811960133720651;0
2026-05-20 01:02:30;-0.3121217361262918;-0.08311689037812449;0.4503577508503208;-0.3167999597751388;0
2026-05-20 01:02:40;-0.992884905675185;-1.7824409569128385;-0.6213800002192377;-0.34907111618978204;0
2026-05-20 01:02:50;-0.11011950699033853;-0.6178138349813053;-0.17339673298167985;-0.8284515003818832;0
2026-05-20 01:03:00;0.2760453729729615;0.2112224546863983;0.06628021978077384;-0.1692609512479225;0
2026-05-20 01:03:10;-1.4234422361915644;0.3103027045764715;-0.8511233707607717;-0.3916244262631449;0
2026-05-20 01:03:20;-0.07992982366663152;-0.6563535288309497;0.3483268285621084;-1.9488718947290777;0
2026-05-20 01:03:30;-0.12010323456386165;-0.6374433339573188;-2.551428055076707;0.41125338842534515;0
2026-05-20 01:03:40;0.987136445652923;-0.607106085459352;-0.34662892746355406;0.9512618889639011;0
2026-05-20 01:03:50;0.6335792977354711;0.14182218988949727;1.3931814790516648;-0.30063038654422025;0
2026-05-20 01:04:00;-0.6997177749491736;-1.7894260736215977;-1.1119938348435245;-0.08163321290225467;0
2026-05-20 01:04:10;0.2570413690839218;0.153668915645292;-0.4997204852646335;2.14779416043577;0
2026-05-20 01:04:20;-0.5699111519759313;0.1369857051883116;-0.8467340992345985;-0.41416342353249647;0
2026-05-20 01:04:30;1.468533451818793;-0.734285916399755;0.2639498700375681;-2.2652839350163565;0
2026-05-20 01:04:40;0.07627398888019628;-1.9498392675869538;-1.480828556357766;-0.6887875250978102;0
2026-05-20 01:04:50;1.0215943403525576;-1.5303745722887436;-1.501859205184388;-0.34713007804699975;0
2026-05-20 01:05:00;-0.35615690086177926;-0.3028932497775482;-0.481324022421529;1.157180050121765;0
2026-05-20 01:05:10;0.8958254023178274;1.3956350563127735;0.2506304274753624;-1.799650946517747;0
2026-05-20 01:05:20;0.27014618112495675;0.29254236131704814;1.7360848828245001;-0.9648934869036457;0
2026-05-20 01:05:30;1.6426433721421407;0.4052291833053607;-0.651068801547468;-1.3244240689928397;0
2026-05-20 01:05:40;0.10167897142570295;1.7795068539854848;1.752886980995341;-0.348051158383297;0
2026-05-20 01:05:50;1.175934841187603;-1.19870722895546;0.0699254723656562;1.9236220041384646;0
2026-05-20 01:06:00;0.6516668932051702;0.16090797864298773;-1.5784003245253466;-0.7287333442097904;0
2026-05-20 01:06:10;-1.3419668086135215;2.4819964755058734;-0.8166930190837196;-0.3505048712597293;0
2026-05-20 01:06:20;1.5699093999739628;0.950279716673054;-1.1844783820915712;-0.6912365491423625;0
2026-05-20 01:06:30;1.1712092115023955;1.0506146191044559;0.4833373461672103;-0.3042539875614794;1
2026-05-20 01:06:40;0.43647825250811306;0.833245096345662;-0.8454319244900176;1.2661572983261529;0
2026-05-20 01:06:50;-0.9407448292983894;1.5463215462840925;-0.835217640381477;-1.9542511148476427;0
2026-05-20 01:07:00;0.11927069951080949;-0.3045607882369278;0.7219059180303965;-0.27026126427039926;0
2026-05-20 01:07:10;0.35621097012930675;-1.157793853777379;0.7723254942835278;-0.8048355649185581;0
2026-05-20 01:07:20;1.1025035530192133;0.1670303271864321;-1.1903405627789936;0.707997210375565;0
2026-05-20 01:07:30;0.8207469025264593;-1.788718256036615;0.794842586942854;-0.7387319020561806;0
2026-05-20 01:07:40;0.693819994374381;1.1333392799785755;-0.26644971886935587;-0.5171743066084912;0
2026-05-20 01:07:50;-0.32442840178502214;-0.6479890059531517;2.5168487014884753;-0.9516939085355968;0
2026-05-20 01:08:00;-1.239820802576983;0.02143988957576512;-1.1711646960487352;-0.6003943757135328;0
2026-05-20 01:08:10;2.421178696699788;0.20117360668257508;0.6010688823784491;0.12315137585089808;0
